Time,997_OFFICE_1_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
22:20:00,1.007839E+04,3.060342E+04,5.201880E-01,2.971669E+00,1.172475E+04,2.939177E+03,5.878580E-01,2.848677E-01,3.165998E+04,9.875009E+03,1.591592E+00,9.529566E-01,3.168613E+04,1.147845E+04,1.592865E+00,1.104967E+00,1.149713E+04,2.810621E+03,5.769819E-01,2.722508E-01,1.182846E+04,3.581205E+04,6.105165E-01,3.463071E+00,1.181200E+04,2.924717E+03,5.919249E-01,2.833511E-01,3.191010E+04,9.181462E+03,1.603392E+00,8.874421E-01,3.204815E+04,1.093909E+04,1.610073E+00,1.052806E+00,1.186378E+04,2.684315E+03,5.944229E-01,2.606019E-01,9.319492E+04,4.053746E+04,4.755432E+00,3.912850E+00,1.772791E+04,3.009645E+03,8.773887E-01,2.917010E-01,4.982901E+04,9.157614E+03,2.468184E+00,8.862485E-01,5.003252E+04,1.047528E+04,2.478040E+00,1.010362E+00,1.780074E+04,2.856241E+03,8.809084E-01,2.771350E-01
22:30:00,7.551402E+03,2.483862E+04,3.897594E-01,2.377624E+00,1.047357E+04,2.416595E+03,5.085311E-01,2.298977E-01,2.811658E+04,8.320645E+03,1.369675E+00,7.845476E-01,2.814168E+04,9.759910E+03,1.370850E+00,9.168438E-01,1.023745E+04,2.318244E+03,4.977368E-01,2.203368E-01,8.858710E+03,3.092209E+04,4.572350E-01,2.913624E+00,1.060370E+04,2.418534E+03,5.141858E-01,2.297050E-01,2.848754E+04,7.719960E+03,1.385894E+00,7.292458E-01,2.862193E+04,9.346168E+03,1.392138E+00,8.767054E-01,1.065378E+04,2.189315E+03,5.165120E-01,2.089549E-01,8.087848E+04,3.487552E+04,4.011505E+00,3.279121E+00,1.640213E+04,2.465095E+03,7.830309E-01,2.345464E-01,4.606462E+04,7.594272E+03,2.200927E+00,7.198940E-01,4.626251E+04,8.809853E+03,2.210143E+00,8.299570E-01,1.647282E+04,2.326627E+03,7.863162E-01,2.218683E-01
22:40:00,5.029321E+03,1.921721E+04,2.595843E-01,1.791291E+00,9.300081E+03,1.848995E+03,4.322323E-01,1.715081E-01,2.482345E+04,6.631258E+03,1.157547E+00,6.062242E-01,2.484712E+04,7.949784E+03,1.158607E+00,7.223893E-01,9.057643E+03,1.780290E+03,4.216091E-01,1.649203E-01,5.897286E+03,2.562893E+04,3.043836E-01,2.330209E+00,9.476410E+03,1.872285E+03,4.396052E-01,1.730500E-01,2.532211E+04,6.129692E+03,1.178446E+00,5.615300E-01,2.544998E+04,7.640265E+03,1.184138E+00,6.926509E-01,9.523967E+03,1.660863E+03,4.417264E-01,1.547350E-01,7.102203E+04,2.851079E+04,3.363874E+00,2.591146E+00,1.518021E+04,1.881052E+03,6.927640E-01,1.744972E-01,4.259687E+04,5.905039E+03,1.945330E+00,5.443135E-01,4.279012E+04,7.040761E+03,1.953947E+00,6.424980E-01,1.524935E+04,1.756586E+03,6.958388E-01,1.635887E-01
22:50:00,2.512240E+03,1.614654E+04,1.296672E-01,1.401864E+00,8.181508E+03,1.404220E+03,3.581457E-01,1.227565E-01,2.168620E+04,5.206113E+03,9.516999E-01,4.487784E-01,2.170838E+04,6.394732E+03,9.526439E-01,5.483249E-01,7.932892E+03,1.367963E+03,3.476995E-01,1.193326E-01,2.944582E+03,2.220022E+04,1.519822E-01,1.891053E+00,8.413520E+03,1.445735E+03,3.676189E-01,1.258186E-01,2.232545E+04,4.842896E+03,9.778001E-01,4.177776E-01,2.244789E+04,6.206192E+03,9.829847E-01,5.303141E-01,8.459208E+03,1.269414E+03,3.695613E-01,1.112478E-01,6.206964E+04,2.385244E+04,2.751629E+00,2.036369E+00,1.405710E+04,1.419825E+03,6.064620E-01,1.241705E-01,3.940919E+04,4.551865E+03,1.700972E+00,3.953498E-01,3.959642E+04,5.553350E+03,1.708934E+00,4.776859E-01,1.412414E+04,1.317302E+03,6.093045E-01,1.156235E-01
23:00:00,0.000000E+00,1.240453E+04,0.000000E+00,9.608372E-01,7.090214E+03,9.506037E+02,2.851643E-01,7.348624E-02,1.861380E+04,3.801903E+03,7.484850E-01,2.934369E-01,1.863459E+04,4.862538E+03,7.493170E-01,3.767183E-01,6.835713E+03,9.446836E+02,2.749070E-01,7.303859E-02,0.000000E+00,1.854437E+04,0.000000E+00,1.434914E+00,7.382711E+03,1.014020E+03,2.969320E-01,7.837924E-02,1.941376E+04,3.566207E+03,7.805992E-01,2.753581E-01,1.953061E+04,4.798953E+03,7.852698E-01,3.707851E-01,7.426512E+03,8.624424E+02,2.986949E-01,6.672904E-02,5.387015E+04,1.913816E+04,2.169671E+00,1.478900E+00,1.299228E+04,9.543828E+02,5.225054E-01,7.376658E-02,3.638064E+04,3.198786E+03,1.463017E+00,2.470880E-01,3.656183E+04,4.098171E+03,1.470323E+00,3.162602E-01,1.305720E+04,8.682478E+02,5.251142E-01,6.713315E-02
23:10:00,0.000000E+00,1.619950E+04,0.000000E+00,1.253625E+00,8.069731E+03,1.182585E+03,3.244551E-01,9.138631E-02,2.146231E+04,4.643814E+03,8.628348E-01,3.584008E-01,2.148335E+04,5.878672E+03,8.636783E-01,4.551274E-01,7.803269E+03,1.177354E+03,3.137265E-01,9.099168E-02,0.000000E+00,2.334770E+04,0.000000E+00,1.805501E+00,8.430263E+03,1.261001E+03,3.389552E-01,9.743691E-02,2.244663E+04,4.391443E+03,9.023720E-01,3.390355E-01,2.256556E+04,5.824372E+03,9.071378E-01,4.499111E-01,8.474656E+03,1.088693E+03,3.407415E-01,8.418681E-02,6.804343E+04,2.374121E+04,2.739194E+00,1.834095E+00,1.428238E+04,1.183343E+03,5.741186E-01,9.143462E-02,4.016066E+04,3.943456E+03,1.614364E+00,3.045522E-01,4.034326E+04,4.986967E+03,1.621708E+00,3.848484E-01,1.434771E+04,1.083881E+03,5.767444E-01,8.377265E-02
23:20:00,0.000000E+00,1.870235E+04,0.000000E+00,1.446600E+00,8.553365E+03,1.257551E+03,3.437934E-01,9.715064E-02,2.286943E+04,4.760118E+03,9.192532E-01,3.672845E-01,2.289118E+04,5.850234E+03,9.201274E-01,4.514068E-01,8.291097E+03,1.252495E+03,3.332544E-01,9.677336E-02,0.000000E+00,2.592065E+04,0.000000E+00,2.003507E+00,8.964450E+03,1.346152E+03,3.603142E-01,1.039867E-01,2.401105E+04,4.610794E+03,9.651406E-01,3.559263E-01,2.413142E+04,5.888020E+03,9.699773E-01,4.543225E-01,9.007352E+03,1.192418E+03,3.620378E-01,9.217196E-02,7.785931E+04,2.541942E+04,3.133270E+00,1.963189E+00,1.493478E+04,1.248769E+03,6.000587E-01,9.646418E-02,4.203850E+04,4.128081E+03,1.689111E+00,3.187669E-01,4.222172E+04,5.073705E+03,1.696470E+00,3.915105E-01,1.500062E+04,1.159259E+03,6.027031E-01,8.958149E-02
23:30:00,0.000000E+00,2.095931E+04,0.000000E+00,1.617111E+00,8.748649E+03,1.295720E+03,3.515172E-01,9.998132E-02,2.342000E+04,4.806469E+03,9.410303E-01,3.708738E-01,2.344156E+04,5.888925E+03,9.418965E-01,4.544062E-01,8.489046E+03,1.295604E+03,3.410879E-01,9.997172E-02,0.000000E+00,2.719677E+04,0.000000E+00,2.098420E+00,9.189246E+03,1.385589E+03,3.692188E-01,1.069170E-01,2.463435E+04,4.684706E+03,9.898200E-01,3.614846E-01,2.475316E+04,5.921669E+03,9.945937E-01,4.569348E-01,9.232053E+03,1.252746E+03,3.709386E-01,9.666533E-02,8.262073E+04,2.608862E+04,3.320825E+00,2.013163E+00,1.529979E+04,1.279040E+03,6.145898E-01,9.869939E-02,4.305495E+04,4.194570E+03,1.729544E+00,3.236836E-01,4.323773E+04,5.099177E+03,1.736886E+00,3.934932E-01,1.536559E+04,1.195934E+03,6.172328E-01,9.228572E-02
23:40:00,0.000000E+00,2.309509E+04,0.000000E+00,1.781816E+00,8.876991E+03,1.382305E+03,3.566554E-01,1.066608E-01,2.374691E+04,4.997622E+03,9.541181E-01,3.856283E-01,2.376869E+04,6.036744E+03,9.549932E-01,4.658205E-01,8.617891E+03,1.386403E+03,3.462470E-01,1.069761E-01,0.000000E+00,2.890638E+04,0.000000E+00,2.230183E+00,9.346482E+03,1.469538E+03,3.755170E-01,1.133931E-01,2.503515E+04,4.899259E+03,1.005875E+00,3.780394E-01,2.515533E+04,6.085582E+03,1.010703E+00,4.695902E-01,9.390035E+03,1.349867E+03,3.772667E-01,1.041572E-01,8.508158E+04,2.749306E+04,3.418552E+00,2.121502E+00,1.558486E+04,1.353513E+03,6.259959E-01,1.044449E-01,4.384004E+04,4.399326E+03,1.760956E+00,3.394820E-01,4.402131E+04,5.248992E+03,1.768236E+00,4.050601E-01,1.565001E+04,1.277138E+03,6.286126E-01,9.855054E-02
23:50:00,0.000000E+00,2.270028E+04,0.000000E+00,1.751357E+00,8.959903E+03,1.349056E+03,3.599730E-01,1.040977E-01,2.394177E+04,4.933211E+03,9.619126E-01,3.806657E-01,2.396386E+04,5.945517E+03,9.628000E-01,4.587903E-01,8.701171E+03,1.353243E+03,3.495798E-01,1.044197E-01,0.000000E+00,2.878061E+04,0.000000E+00,2.220472E+00,9.451572E+03,1.437916E+03,3.797251E-01,1.109556E-01,2.529929E+04,4.821033E+03,1.016451E+00,3.720109E-01,2.541978E+04,5.993257E+03,1.021292E+00,4.624749E-01,9.495229E+03,1.312831E+03,3.814789E-01,1.013018E-01,8.677086E+04,2.721769E+04,3.486281E+00,2.100298E+00,1.579070E+04,1.309136E+03,6.342299E-01,1.010231E-01,4.439866E+04,4.278408E+03,1.783300E+00,3.301593E-01,4.457974E+04,5.134512E+03,1.790572E+00,3.962344E-01,1.585571E+04,1.231011E+03,6.368408E-01,9.499370E-02
24:00:00,0.000000E+00,2.299535E+04,0.000000E+00,1.774115E+00,9.024048E+03,1.327309E+03,3.625377E-01,1.024207E-01,2.409356E+04,4.855650E+03,9.679790E-01,3.746853E-01,2.411586E+04,5.846138E+03,9.688750E-01,4.511277E-01,8.765398E+03,1.332351E+03,3.521483E-01,1.028085E-01,0.000000E+00,2.890976E+04,0.000000E+00,2.230426E+00,9.535694E+03,1.415112E+03,3.830918E-01,1.091971E-01,2.550802E+04,4.742457E+03,1.024804E+00,3.659518E-01,2.562903E+04,5.888339E+03,1.029665E+00,4.543839E-01,9.579483E+03,1.293761E+03,3.848509E-01,9.983108E-02,8.781909E+04,2.701985E+04,3.528279E+00,2.085054E+00,1.595399E+04,1.272362E+03,6.407572E-01,9.818605E-02,4.484148E+04,4.165997E+03,1.800998E+00,3.214871E-01,4.502233E+04,5.002460E+03,1.808260E+00,3.860473E-01,1.601887E+04,1.197517E+03,6.433624E-01,9.240965E-02
Peak,2.743087E+04,4.825197E+04,1.385464E+00,4.728127E+00,1.544588E+04,7.441391E+03,7.969665E-01,7.292595E-01,4.230139E+04,3.263167E+04,2.182692E+00,3.197896E+00,4.233116E+04,3.610029E+04,2.184228E+00,3.537809E+00,1.522222E+04,6.474867E+03,7.854271E-01,6.345412E-01,3.411347E+04,5.705487E+04,1.729925E+00,5.590834E+00,1.553920E+04,8.811791E+03,8.017818E-01,8.635577E-01,4.260652E+04,3.996578E+04,2.198436E+00,3.916619E+00,4.275864E+04,4.453568E+04,2.206285E+00,4.364455E+00,1.559365E+04,6.895611E+03,8.045911E-01,6.757727E-01,1.335426E+05,1.134038E+05,6.890401E+00,1.111379E+01,2.174291E+04,1.074817E+04,1.121461E+00,1.053425E+00,6.140853E+04,4.529018E+04,3.167399E+00,4.438867E+00,6.162582E+04,5.246142E+04,3.178607E+00,5.141681E+00,2.182083E+04,8.484560E+03,1.125480E+00,8.315701E-01

Peak Vol Flow (m3/s),,,1.176129E+00,4.013735E+00,,,6.765495E-01,6.190726E-01,,,1.852900E+00,2.714712E+00,,,1.854204E+00,3.003266E+00,,,6.667537E-01,5.386657E-01,,,1.468543E+00,4.746092E+00,,,6.806373E-01,7.330792E-01,,,1.866265E+00,3.324841E+00,,,1.872928E+00,3.705011E+00,,,6.830221E-01,5.736674E-01,,,5.849302E+00,9.434560E+00,,,9.520151E-01,8.942587E-01,,,2.688824E+00,3.768180E+00,,,2.698338E+00,4.364803E+00,,,9.554267E-01,7.059247E-01
